id,genres,revenue,title,vote_average,budget,popularity,runtime
8090,Drama,7.511661614,Untraceable,5.9,0.188234709,-0.178078238,-10.30120876
8095,Romance,7.851258349,Cleopatra,6.7,0.13713647,-0.159080888,136.6987912
8141,Thriller,6.385043113,You Kill Me,6.2,-0.753773344,-0.496355628,-21.30120876
8193,Comedy,7.663871378,Napoleon Dynamite,6.7,-1.753773344,0.091864635,-16.30120876
8195,Adventure,7.619206942,Ronin,6.7,0.384529354,0.232870747,10.69879124
8197,Thriller,7.399764637,Midnight in the Garden of Good and Evil,6.3,0.188234709,-0.538736987,43.69879124
8198,Thriller,7.442073883,The Quiet American,6.4,0.12128792,-0.570677821,-10.30120876
8202,Action,7.718534912,Æon Flux,5.4,0.436558354,0.195347175,-18.30120876
8204,Adventure,8.211760206,The Spiderwick Chronicles,6.3,0.598409174,0.050045537,-16.30120876
8224,Thriller,7.985061185,8MM,6.1,0.246226656,0.126793129,11.69879124
8247,Adventure,8.346805004,Jumper,5.9,0.573585591,0.045592416,-23.30120876
8265,Comedy,7.725845389,Welcome to the Sticks,6.8,-0.31444065,-0.004117886,-5.301208755
8271,Thriller,8.070998291,Disturbia,6.6,-0.054803339,0.219816459,-6.301208755
8273,Comedy,8.36445569,American Wedding,6,0.384529354,0.277534176,-8.301208755
8285,Thriller,7.591413428,The Spirit,4.7,0.422317915,-0.109427691,-8.301208755
8291,Romance,7.439581923,Poetic Justice,6.9,-0.209705299,-0.718717207,-2.301208755
8292,Action,7.965552919,Four Brothers,6.7,0.297379179,0.111489105,-2.301208755
8321,Comedy,7.538244156,In Bruges,7.4,-0.179742076,0.122514468,-4.301208755
8328,Romance,8.178449434,Step Up 2: The Streets,6.5,0.005894501,0.180882547,-13.30120876
8329,Horror,7.483558771,[REC],7.1,-1.179742076,0.21983237,-33.30120876
8337,Thriller,7.11424151,They Live,7.1,-0.753773344,0.193870249,-17.30120876
8338,Thriller,7.297650644,Blindness,6.4,0.042106674,-0.035505036,9.698791245
8346,Comedy,8.566725014,My Big Fat Greek Wedding,6.2,-0.656863331,-0.023060121,-16.30120876
8355,Adventure,8.947770252,Ice Age: Dawn of the Dinosaurs,6.5,0.598409174,0.560609607,-17.30120876
8358,Adventure,8.633096765,Cast Away,7.5,0.598409174,0.480362592,31.69879124
8363,Comedy,8.084444812,Superbad,7,-0.054803339,0.243103483,1.698791245
8367,Adventure,8.591614263,Robin Hood: Prince of Thieves,6.6,0.325407902,0.178336687,31.69879124
8373,Adventure,8.922360657,Transformers: Revenge of the Fallen,6,0.820257924,0.060117923,38.69879124
8386,Comedy,7.493533819,How High,6.3,-0.276652089,-0.220026103,-18.30120876
8408,Sci Fi,7.531478917,Day of the Dead,6.9,-0.811765291,-0.025231792,-15.30120876
8409,Action,7.646902692,A Man Apart,5.8,0.200469166,0.016756375,-2.301208755
8413,Sci Fi,7.426075805,Event Horizon,6.5,0.422317915,0.192916705,-15.30120876
8427,Adventure,7.525836666,I Spy,5.2,0.489264705,-0.158318645,-14.30120876
8452,Sci Fi,7.98265775,The 6th Day,5.7,0.557980517,-0.015175004,11.69879124
8456,Action,7.61937961,Never Back Down,6.4,-0.054803339,0.137425408,3.698791245
8461,Thriller,6.8997588,Funny Games,6.3,-0.179742076,-0.099975058,0.698791245
8467,Comedy,8.393180867,Dumb and Dumber,6.5,-0.151713352,0.272492705,-4.301208755
8469,Comedy,8.149219113,Animal House,7,-0.924469571,-0.04224869,-2.301208755
8470,Thriller,8.009641102,John Q,7,0.200469166,0.157674421,4.698791245
8487,Adventure,8.346557712,Wild Wild West,5.1,0.874615586,0.32900402,-5.301208755
8488,Comedy,8.565966313,Hitch,6.4,0.489264705,0.257674188,6.698791245
8489,Drama,7.94306805,Ali,6.7,0.673550443,-0.00541673,45.69879124
8536,Adventure,8.279800829,Superman II,6.5,0.376560425,0.203403836,15.69879124
8584,Adventure,7.755358767,Shanghai Noon,6.2,0.384529354,0.123737674,-1.301208755
8587,Drama,8.896659448,The Lion King,8,0.297379179,0.675334405,-22.30120876
8592,Adventure,8.01594091,Dick Tracy,5.9,0.316264523,-0.385732251,-8.301208755
8618,Comedy,7.127168058,The History Boys,6.6,-0.753773344,-0.704580414,-2.301208755
8619,Adventure,8.326358622,Master and Commander: The Far Side of the World,6.9,0.820257924,0.286773026,26.69879124
8643,Thriller,8.159014855,The Exorcism of Emily Rose,6.3,-0.077079734,0.232143777,10.69879124
8645,Thriller,8.213262149,The Happening,4.9,0.422317915,0.030675346,-20.30120876
8656,Action,8.147567085,Deep Impact,5.9,0.519227928,0.251260793,8.698791245
8665,Thriller,7.5461596,K-19: The Widowmaker,6.1,0.644166665,-0.087265626,26.69879124
8676,Adventure,8.046226002,Fool's Gold,5.4,0.489264705,0.057137528,0.698791245
8681,Thriller,8.35570158,Taken,7.2,0.042106674,0.626723916,-18.30120876
8698,Thriller,8.253496,The League of Extraordinary Gentlemen,5.7,0.536261268,0.395002211,-1.301208755
8699,Comedy,7.957004449,Anchorman: The Legend of Ron Burgundy,6.7,0.059140013,0.186388696,-17.30120876
8741,Drama,7.991786596,The Thin Red Line,7.2,0.360170009,0.321735308,58.69879124
8780,Comedy,7.805048311,Baby Mama,5.8,0.12128792,-0.223859729,-12.30120876
8810,Adventure,7.390949795,Mad Max 2: The Road Warrior,7.3,-1.054803339,0.288465074,-16.30120876
8814,Adventure,7.748089687,Doom,5,0.422317915,0.1851823,-6.301208755
8818,Drama,8.149364405,Evita,5.9,0.384529354,-0.434333485,22.69879124
8831,Thriller,8.007092775,Timecop,5.5,0.075530429,-0.156995092,-12.30120876
8834,Thriller,8.136666147,Conspiracy Theory,6.5,0.519227928,0.064842816,23.69879124
8835,Comedy,8.151598673,Legally Blonde,6.1,-0.10056083,0.124397225,-15.30120876
8836,Thriller,7.834861985,The X Files: I Want to Believe,5.5,0.12128792,0.124653378,-7.301208755
8839,Comedy,8.459284193,Casper,6,0.343136669,0.016213576,-11.30120876
8842,Romance,6.820482576,Against the Ropes,4.5,0.235231272,-0.831269068,-5.301208755
8843,Thriller,8.017683638,The Cell,6,0.162680605,0.123960228,-4.301208755
8848,Thriller,7.81172776,The Bank Job,6.6,-0.054803339,0.201586573,0.698791245
8849,Comedy,7.126973161,Alfie,5.6,0.422317915,-0.098718407,-8.301208755
8850,Adventure,7.681814806,The Shadow,5.4,0.042106674,-0.368454143,-3.301208755
8854,Adventure,6.226968062,Steel,4.3,-0.151713352,-0.826461197,-14.30120876
8859,Comedy,7.864396696,"Dude, Where’s My Car?",5.2,-0.241889983,0.122285563,-28.30120876
8870,Thriller,7.524577449,Red Planet,5.4,0.547256652,-0.141212298,-5.301208755
8871,Comedy,8.53799706,How the Grinch Stole Christmas,6.2,0.734071776,0.376131926,-7.301208755
8872,Comedy,8.085281025,Wayne's World,6.5,-0.054803339,0.057645617,-17.30120876
8874,Comedy,8.476090182,My Best Friend's Wedding,6.3,0.223950262,-0.093538999,-6.301208755
8885,Drama,7.046333161,Waltz with Bashir,7.8,-1.054803339,-0.132431961,-21.30120876
8909,Thriller,8.412073976,Wanted,6.4,0.519227928,0.587079014,-1.301208755
8913,Drama,7.759437169,Pet Sematary,6.4,-0.295135495,0.035864085,-8.301208755
8914,Thriller,7.867162302,Deep Blue Sea,5.6,0.422317915,0.080450914,-6.301208755
8916,Adventure,8.234916628,Antz,6,0.422317915,0.337100357,-28.30120876
8920,Comedy,8.302773515,Garfield,5.2,0.343136669,-0.033928916,-31.30120876
8922,Thriller,7.772452188,Jeepers Creepers,6.1,-0.355833335,0.086545892,-21.30120876
8944,Comedy,6.824348589,What Just Happened,5.2,0.042106674,-0.361169871,-7.301208755
8952,Comedy,7.027432585,I Love You Phillip Morris,6.4,-0.241889983,0.012575274,-13.30120876
8960,Action,8.795205031,Hancock,6.2,0.820257924,0.4729182,-19.30120876
8961,Adventure,8.436702485,Bad Boys II,6.3,0.758110017,0.299456428,35.69879124
8963,Thriller,8.196969395,Crimson Tide,7,0.368442535,0.027124224,4.698791245
8966,Adventure,8.593968685,Twilight,5.8,0.212368389,0.822982052,10.69879124
8967,Drama,7.737782644,The Tree of Life,6.5,0.149316643,0.360980917,27.69879124
8968,Thriller,7.82732312,Boogeyman,4.6,-0.054803339,-0.215747835,-22.30120876
8970,Comedy,7.462397998,The Out-of-Towners,5,0.519227928,-0.5960311,-21.30120876
8975,Adventure,7.345679648,The Marine,5,-0.054803339,-0.395788359,-19.30120876
8976,Comedy,7.632322822,A Lot Like Love,6.5,0.12128792,0.002473027,-4.301208755
8978,Thriller,7.547706665,Assault on Precinct 13,6,0.12128792,-0.009119398,-2.301208755
8982,Thriller,7.434018998,The Protector,6.8,-0.577682085,-0.208556284,-3.301208755
8984,Thriller,8.330444394,Disclosure,5.9,0.384529354,-0.10317005,11.69879124
8988,Drama,7.04949441,Stop-Loss,6.1,0.042106674,-0.678772117,1.698791245
8998,Comedy,7.126080634,Friends with Money,5.1,-0.542919978,-0.206104767,-23.30120876
8999,Thriller,7.759509778,Derailed,6.1,-0.013410654,-0.032915539,-3.301208755
9003,Horror,7.163281475,Hellraiser,6.9,-1.355833335,0.072685644,-17.30120876
9007,Comedy,8.012223006,Just Like Heaven,6.5,0.407594659,-0.152850761,-16.30120876
9008,Thriller,7.78024465,The Insider,7.3,0.598409174,0.136420594,45.69879124
9009,Thriller,7.406081681,Dark Water,5.3,0.12128792,-0.123459978,-6.301208755
9012,Comedy,7.808091488,Jackass: The Movie,6.1,-0.656863331,-0.112243845,-24.30120876
9013,Adventure,7.584485078,Midnight Run,7.2,0.12128792,-0.173178985,14.69879124
9016,Adventure,8.039723825,Treasure Planet,7.2,0.790294701,0.309106952,-16.30120876
9021,Comedy,8.23768211,The Santa Clause 2,5.5,0.457080022,-0.115366787,-7.301208755
9023,Adventure,8.088361293,Spirit: Stallion of the Cimarron,7.4,0.547256652,0.338717141,-28.30120876
9029,Comedy,8.230448921,What Happens in Vegas,5.8,0.188234709,0.299818509,-12.30120876
9030,Thriller,7.750583723,The Eye,5.5,-0.276652089,-0.234393181,-13.30120876
9032,Comedy,8.370701598,Big Daddy,6.1,0.178192771,0.261322357,-18.30120876
9036,Adventure,8.080828416,Eight Below,6.7,0.246226656,0.104267316,8.698791245
9042,Adventure,7.176322561,The Cave,5.1,0.12128792,-0.249450495,-14.30120876
9053,Adventure,5.681525245,DOA: Dead or Alive,5,-0.03361404,-0.174227631,-24.30120876
9067,Comedy,6.609006594,Tank Girl,5.5,0.042106674,-0.367990634,-13.30120876
9072,Comedy,8.006872852,Little Man,5.3,0.450346639,-0.186937845,-13.30120876
9075,Thriller,7.41818637,Black Book,7.2,-0.03361404,-0.137890722,33.69879124
9087,Comedy,8.032938909,The American President,6.5,0.436558354,-0.237484028,-5.301208755
9093,Adventure,7.475419036,The Four Feathers,6.5,0.188234709,-0.276634165,20.69879124
9095,Thriller,7.092699666,Mary Reilly,5.7,0.316264523,-0.498122859,-7.301208755
9100,Thriller,7.393916644,The Craft,6.3,-0.179742076,0.009306351,-10.30120876
9208,Adventure,8.176872711,Broken Arrow,5.7,0.343136669,0.076233988,-3.301208755
9257,Thriller,8.066859969,S.W.A.T.,5.8,0.547256652,0.251033822,5.698791245
9266,Adventure,7.714687436,Blue Crush,5.6,0.042106674,-0.223087457,-7.301208755
9268,Thriller,8.384345459,Eraser,5.6,0.644166665,0.108195612,3.698791245
9271,Thriller,7.381078963,Virtuosity,5.4,0.12128792,-0.556705973,-5.301208755
9273,Adventure,8.327124931,Ace Ventura: When Nature Calls,6.1,0.12128792,0.255342777,-21.30120876
9276,Sci Fi,7.605125267,The Faculty,6.2,-0.179742076,0.052035388,-7.301208755
9277,Comedy,8.203077313,The Sting,7.9,-0.615470646,0.173746743,17.69879124
9279,Comedy,8.113383048,Jingle All the Way,5.5,0.422317915,0.071090582,-22.30120876
9280,Thriller,7.226313976,Femme Fatale,6.2,0.188234709,-0.323371649,2.698791245
9281,Thriller,7.837000942,Witness,7,-0.276652089,0.002085115,1.698791245
9285,Adventure,8.078291037,Road Trip,5.9,-0.151713352,-0.112027202,-18.30120876
9286,Horror,8.070847147,Final Destination 3,5.8,0.042106674,0.219171249,-18.30120876
9289,Action,7.699837726,The Longest Day,7.2,-0.355833335,0.009478391,66.69879124
9290,Adventure,7.595922305,Crocodile Dundee in Los Angeles,4.7,-0.030522963,-0.497081894,-19.30120876
9291,Comedy,8.279485725,The Longest Yard,6.2,0.557980517,0.134957947,1.698791245
9292,Adventure,7.235984721,Hudson Hawk,5.4,0.457080022,-0.05571339,-11.30120876
9294,Romance,8.181947526,Phenomenon,6.2,0.149316643,-0.103881317,11.69879124
9297,Comedy,8.146670583,Monster House,6.3,0.519227928,0.279617408,-20.30120876
9303,Thriller,6.845799603,Bound,6.9,-0.702620821,-0.09472217,-3.301208755
9306,Sci Fi,7.69572484,The Island of Dr. Moreau,4.6,0.246226656,-0.16017969,-15.30120876
9310,Comedy,6.864156559,American Dreamz,4.9,-0.125384414,-0.385467917,-4.301208755
9312,Action,8.087056705,Mortal Kombat,5.4,-0.10056083,-0.06439483,-10.30120876
9315,Thriller,8.349058477,Flightplan,6.1,0.384529354,0.224735653,-13.30120876
9327,Comedy,8.109812487,The Nutty Professor,5.4,0.376560425,0.025981405,-16.30120876
9331,Thriller,8.334227934,Clear and Present Danger,6.4,0.436558354,-0.006204722,29.69879124
9334,Adventure,8.218360019,The Scorpion King,5.3,0.422317915,0.293348607,-19.30120876
9335,Thriller,7.930274608,Transporter 2,6.2,0.149316643,0.396140775,-24.30120876
9336,Comedy,8.164944093,Police Academy,6.5,-0.702620821,-0.104948336,-15.30120876
9339,Comedy,8.375995012,Click,6,0.560620614,0.333538782,-4.301208755
9341,Adventure,7.87045229,The Core,5.4,0.422317915,0.184438187,24.69879124
9342,Adventure,8.398440935,The Mask of Zorro,6.3,0.62189027,0.211463864,24.69879124
9344,Drama,6.869948067,Kids,6.8,-1.179742076,-0.15752199,-20.30120876
9348,Action,8.054513864,Species,5.5,0.188234709,0.091930077,-3.301208755
9350,Adventure,8.40654054,Cliffhanger,6.1,0.489264705,0.137174178,0.698791245
9352,Comedy,7.317997497,EuroTrip,6.5,0.042106674,0.131314966,-18.30120876
9353,Comedy,7.9041635,Nacho Libre,5.6,0.149316643,-0.115509995,-19.30120876
9355,Adventure,7.559070959,Mad Max Beyond Thunderdome,5.9,-0.265733259,0.282155868,-4.301208755
9357,Thriller,7.717864361,One Hour Photo,6.6,-0.276652089,0.033279738,-15.30120876
9358,Horror,7.956295265,Final Destination 2,5.9,0.059140013,0.291246315,-21.30120876
9360,Adventure,8.136358294,Anaconda,4.7,0.297379179,0.161129032,-22.30120876
9361,Adventure,7.877980635,The Last of the Mohicans,7.1,0.246226656,0.296110448,0.698791245
9362,Action,7.686385986,Tremors,6.6,-0.31444065,0.231835012,-15.30120876
9366,Thriller,7.622783694,Donnie Brasco,7.4,0.188234709,0.324951475,15.69879124
9367,Thriller,6.309825982,El Mariachi,6.6,-2.013410654,-0.126694386,-30.30120876
9374,Comedy,8.173252282,Death Becomes Her,6.3,0.384529354,0.188685018,-7.301208755
9381,Adventure,7.857987112,Babylon A.D.,5.4,0.489264705,0.159296287,-10.30120876
9383,Thriller,8.279241234,Hollow Man,5.6,0.62189027,0.169150539,0.698791245
9384,Comedy,8.231134948,Starsky & Hutch,5.6,0.422317915,0.179016356,-10.30120876
9387,Adventure,7.89825381,Conan the Barbarian,6.6,-0.054803339,0.221353425,17.69879124
9388,Comedy,7.394337996,Thank You for Smoking,7.1,-0.542919978,0.181458604,-19.30120876
9389,Action,6.262770879,Renaissance,6.7,-0.10056083,-0.315243589,-6.301208755
9390,Comedy,8.437040834,Jerry Maguire,6.7,0.343136669,0.150888812,27.69879124
9398,Comedy,7.783767705,Zoolander,6.1,0.091324696,0.299765069,-22.30120876
9400,Action,7.618998172,Set It Off,6.9,-0.401590826,-0.453872417,6.698791245
9408,Comedy,8.173315992,Surf's Up,5.9,0.573585591,0.08495309,-26.30120876
9414,Thriller,7.139934314,The Man Who Knew Too Little,6.5,-0.054803339,-0.475132827,-14.30120876
9422,Drama,7.753605279,A Civil Action,6.1,0.489264705,-0.27476063,3.698791245
9424,Sci Fi,7.243220861,Disturbing Behavior,5.5,-0.179742076,-0.308969941,-27.30120876
9425,Action,7.163396445,Soldier,6.1,0.519227928,-0.206520251,-12.30120876
9427,Comedy,8.411367341,The Full Monty,6.8,-0.811765291,-0.050596104,-20.30120876
9428,Comedy,7.853949045,The Royal Tenenbaums,7.4,-0.03361404,0.101459871,-1.301208755
9429,Comedy,7.481889092,A Night at the Roxbury,5.9,-0.125384414,-0.176992892,-30.30120876
9430,Thriller,7.45410703,Go,7,-0.542919978,-0.234133713,-13.30120876
9437,Thriller,7.781955413,Kiss the Girls,6.2,0.075530429,-0.004351606,3.698791245
9443,Drama,7.770652514,Chariots of Fire,6.8,-0.615470646,-0.262412737,11.69879124
9447,Adventure,7.839678242,Babe: Pig in the City,5.2,0.598409174,-0.225883624,-19.30120876
9448,Adventure,7.431478644,The Big Hit,6.1,-0.241889983,-0.473203209,-20.30120876
9452,Comedy,7.465425743,Bulworth,6.3,0.12128792,-0.625624953,-3.301208755
9454,Comedy,7.817603522,Ever After: A Cinderella Story,6.8,0.059140013,0.061090705,9.698791245
9455,Thriller,7.180590328,The Corruptor,6,0.042106674,-0.671719662,-1.301208755
9457,Adventure,7.049335344,Deep Rising,6,0.297379179,-0.467273875,-5.301208755
9464,Comedy,6.375681351,Buffalo '66,7.1,-1.179742076,-0.280678212,-1.301208755
9469,Drama,7.333806915,He Got Game,6.7,0.042106674,-0.271126074,24.69879124
9470,Comedy,8.003953336,Kung Fu Hustle,7.2,-0.054803339,-0.145693601,-12.30120876
9471,Adventure,8.413594428,Charlie's Angels: Full Throttle,5.2,0.723347911,0.245435492,-5.301208755
9472,Comedy,8.224590835,DodgeBall: A True Underdog Story,6.2,-0.054803339,0.333323419,-19.30120876
9476,Adventure,8.069991563,A Knight's Tale,6.6,0.457080022,0.283203606,20.69879124
9481,Thriller,8.180394444,The Bone Collector,6.5,0.507489525,0.248888527,6.698791245
9486,Adventure,8.205699616,Johnny English,6,0.246226656,0.166495807,-23.30120876
9487,Adventure,8.560216214,A Bug's Life,6.8,0.723347911,0.660154868,-16.30120876
9488,Adventure,8.078178889,Spy Kids 2: The Island of Lost Dreams,5.3,0.223950262,0.100637218,-11.30120876
9489,Comedy,8.399364752,You've Got Mail,6.3,0.457080022,0.174346003,7.698791245
9490,Comedy,7.242044737,Half Baked,6.4,-0.452743348,-0.383788005,-29.30120876
9493,Comedy,8.3356873,Twins,5.7,-0.179742076,-0.034655649,-4.301208755
9495,Thriller,7.973127854,The Crow,7.3,-0.179742076,0.369099365,-9.301208755
9502,Adventure,8.800541511,Kung Fu Panda,6.9,0.758110017,0.646718299,-21.30120876
9504,Drama,7.030406533,Glengarry Glen Ross,7.5,-0.258923322,-0.136878728,-11.30120876
9509,Thriller,8.114923464,Man on Fire,7.3,0.489264705,0.374977439,34.69879124
9515,Thriller,7.237976912,The Matador,6.2,-0.355833335,-0.529252867,-15.30120876
9516,Action,7.445604203,Menace II Society,7.2,-0.811765291,-0.747229315,-14.30120876
9531,Adventure,7.879959158,Superman III,5.3,0.235231272,0.064540071,13.69879124
9532,Horror,7.726746063,Final Destination,6.4,0.005894501,0.307715175,-13.30120876
9533,Thriller,8.320553995,Red Dragon,6.7,0.536261268,-0.277483283,12.69879124
9535,Comedy,8.247692621,Analyze This,6.4,0.547256652,0.187460205,-8.301208755
9541,Comedy,7.557487736,Jersey Girl,5.8,0.188234709,-0.113814135,-9.301208755
9543,Adventure,8.52524524,Prince of Persia: The Sands of Time,6.2,0.820257924,0.512468007,4.698791245
9544,Thriller,7.276508103,FearDotCom,3.2,0.246226656,-0.451365437,-10.30120876
9548,Thriller,7.310127809,The Adventures of Ford Fairlane,6.2,0.334362745,-0.832648735,-7.301208755
9549,Drama,7.33243846,The Right Stuff,7.3,0.075530429,-0.03640622,81.69879124
9552,Thriller,8.644739975,The Exorcist,7.5,-0.452743348,0.396354786,10.69879124
9557,Comedy,6.933809902,Boat Trip,4.7,-0.054803339,-0.433863237,-17.30120876
9562,Adventure,7.289605428,Timeline,5.4,0.547256652,-0.231015449,4.698791245
9563,Drama,8.001001335,Any Given Sunday,6.8,0.384529354,0.083017806,51.69879124
9566,Thriller,7.270129368,The Fan,5.7,0.384529354,-0.640979758,4.698791245
9567,Action,7.93263841,Tears of the Sun,6.4,0.489264705,0.151136874,9.698791245
9570,Adventure,7.554391036,The Black Hole,6.1,-0.054803339,-0.363852514,-13.30120876
9571,Comedy,6.902711932,Dazed and Confused,7.4,-0.516984244,0.136886692,-9.301208755
9573,Thriller,7.418293285,Blood Work,6.1,0.343136669,-0.277261109,-1.301208755
9574,Comedy,8.250364433,Flubber,5.3,0.547256652,-0.220264666,-18.30120876
9576,Comedy,8.248463718,Tootsie,6.9,-0.03361404,0.037338804,4.698791245
9582,Comedy,7.241351278,A Guy Thing,5.3,-0.054803339,-0.533169525,-10.30120876
9593,Adventure,8.137665758,Last Action Hero,6.1,0.573585591,0.224637283,18.69879124
9594,Thriller,7.478605696,Double Impact,5.3,-0.179742076,-0.260558423,-1.301208755
9598,Comedy,8.405064327,Babe,6,0.12128792,0.255022644,-22.30120876
9600,Comedy,8.240447996,Big Momma's House,5.6,0.12128792,0.106085419,-13.30120876
9607,Adventure,7.320467524,Super Mario Bros.,4,0.325407902,-0.11713512,-7.301208755
9610,Adventure,8,Conan the Destroyer,5.8,-0.10056083,-0.016787221,-8.301208755
9614,Comedy,7.614950962,Happy Gilmore,6.5,-0.276652089,0.143751386,-19.30120876
9615,Thriller,8.199942377,The Fast and the Furious: Tokyo Drift,6.1,0.573585591,-0.362930869,-7.301208755
